,day,month,days,is_it_job,seniority,company_code,country_code
12272,21,7,79.0,1,3.0,7,27
12273,21,7,79.0,1,2.0,7,27
12274,10,9,29.0,0,3.0,7,27
12275,16,9,23.0,0,3.0,7,27
12276,21,7,79.0,0,3.0,7,27
12279,3,10,6.0,1,3.0,7,27
12280,24,8,45.0,1,2.0,7,27
12281,23,7,78.0,0,2.0,7,27
12282,12,8,57.0,1,2.0,7,27
12283,2,10,7.0,0,3.0,7,27
12284,9,9,30.0,1,2.0,7,27
12285,20,7,81.0,0,3.0,110,27
12286,20,7,81.0,0,3.0,110,27
12287,1,10,8.0,1,2.0,136,13
12288,19,9,19.0,0,3.0,136,13
12289,24,9,15.0,0,3.0,136,13
12290,1,10,8.0,0,3.0,136,77
12291,27,8,42.0,0,3.0,158,116
12292,15,9,23.0,1,3.0,158,103
12293,15,9,23.0,1,3.0,158,103
12296,8,10,1.0,0,3.0,158,116
12297,8,10,1.0,1,2.0,158,116
12298,23,9,16.0,1,3.0,158,116
12299,4,9,35.0,1,3.0,158,13
12300,8,9,30.0,1,2.0,71,116
12301,25,9,14.0,1,3.0,71,16
12302,26,9,13.0,1,3.0,71,116
12303,22,9,17.0,1,3.0,71,116
12304,13,8,56.0,0,4.0,71,103
12305,13,8,56.0,0,4.0,71,103
12306,24,8,45.0,1,3.0,71,116
12307,23,9,16.0,0,3.0,71,116
12309,18,9,21.0,1,3.0,71,116
12310,1,10,8.0,1,3.0,71,93
12311,3,10,6.0,0,3.0,71,10
12312,22,9,17.0,1,2.0,71,50
12313,15,9,23.0,0,3.0,71,103
12314,15,9,23.0,0,3.0,71,103
12315,11,9,28.0,1,2.0,71,39
12316,10,6,120.0,1,2.0,71,116
12317,20,8,49.0,1,4.0,71,52
12318,7,10,2.0,1,2.0,71,116
12319,28,8,41.0,1,2.0,71,116
12320,27,8,42.0,1,3.0,71,59
12321,31,7,70.0,1,3.0,71,103
12322,31,7,70.0,1,3.0,71,103
12323,25,7,76.0,1,3.0,71,50
12324,22,6,109.0,1,3.0,71,116
12325,25,9,14.0,1,2.0,71,116
12326,30,9,9.0,0,4.0,71,116
12327,29,9,9.0,1,4.0,71,27
12335,6,10,1.0,1,3.0,4,116
12336,6,10,1.0,1,3.0,37,52
12338,17,9,20.0,1,2.0,23,52
12339,31,8,38.0,0,2.0,23,52
12341,4,9,33.0,1,1.0,23,116
12342,16,9,21.0,0,2.0,23,52
12344,7,9,30.0,0,3.0,23,48
12345,6,10,1.0,1,2.0,23,95
12346,15,9,22.0,0,2.0,23,116
12347,25,9,12.0,1,2.0,23,48
12348,6,10,1.0,1,3.0,23,116
12349,5,10,2.0,0,4.0,23,122
12351,3,10,4.0,0,3.0,23,98
12352,18,9,19.0,0,3.0,23,122
12353,30,9,7.0,0,2.0,23,77
12354,30,9,7.0,0,4.0,23,77
12355,30,9,7.0,0,1.0,23,27
12356,21,9,16.0,0,2.0,23,21
12357,24,9,13.0,0,3.0,23,77
12358,24,9,13.0,0,1.0,23,27
12359,26,8,42.0,0,2.0,23,116
12360,23,9,14.0,0,1.0,23,78
12362,22,9,15.0,0,1.0,23,59
12363,21,9,16.0,1,3.0,23,27
12364,21,9,16.0,0,1.0,23,49
12365,21,9,16.0,0,3.0,23,27
12366,17,9,20.0,1,2.0,23,95
12367,16,9,21.0,1,3.0,23,95
12368,16,9,21.0,0,2.0,23,48
12369,16,9,21.0,1,3.0,23,27
12370,14,9,23.0,1,2.0,23,52
12371,9,9,28.0,1,3.0,23,52
12372,9,9,28.0,0,3.0,23,27
12373,4,9,33.0,0,1.0,23,98
12374,31,8,37.0,1,2.0,23,55
12375,26,8,42.0,0,1.0,23,27
12376,26,8,42.0,0,2.0,23,98
12382,1,10,7.0,0,4.0,23,52
12384,1,10,7.0,0,2.0,23,98
12385,30,9,7.0,1,2.0,5,116
12386,5,10,2.0,1,1.0,5,27
